No,PM_US_Post,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
42557,31,2014,11,9,4,3,11,87.66,1025,13,NE,6,0,0
42558,25,2014,11,9,5,3,11,87.66,1025,13,NW,4,0,0
42559,31,2014,11,9,6,3,10,82.01,1026,13,NW,8,0,0
42560,26,2014,11,9,7,3,11,87.66,1026,13,NW,11,0,0
42561,30,2014,11,9,8,3,10,76.84,1026,14,NE,5,0,0
42562,23,2014,11,9,9,3,10,72.04,1026,15,NE,10,0,0
42563,19,2014,11,9,10,3,9,59.29,1026,17,NE,14,0,0
42564,26,2014,11,9,11,3,9,59.29,1025,17,NE,19,0,0
42565,26,2014,11,9,12,3,8,52.02,1024,18,NE,24,0,0
42566,37,2014,11,9,13,3,8,52.02,1024,18,NE,29,0,0
42567,38,2014,11,9,14,3,8,55.41,1023,17,NE,32,0,0
42568,51,2014,11,9,15,3,8,55.41,1023,17,NE,36,0,0
42569,54,2014,11,9,16,3,8,55.41,1023,17,NE,40,0,0
42570,55,2014,11,9,17,3,9,63.18,1023,16,NE,45,0,0
42571,63,2014,11,9,18,3,8,59.04,1024,16,NE,49,0,0
42572,65,2014,11,9,19,3,8,59.04,1024,16,NE,54,0,0
42573,61,2014,11,9,20,3,8,59.04,1025,16,NE,58,0,0
42574,68,2014,11,9,21,3,9,67.36,1025,15,NE,62,0,0
42575,67,2014,11,9,22,3,8,62.95,1025,15,NE,66,0,0
42576,68,2014,11,9,23,3,9,71.85,1024,14,NE,70,0,0
42577,83,2014,11,10,0,3,9,71.85,1024,14,NE,74,0,0
42578,90,2014,11,10,1,3,9,76.68,1024,13,NE,77,0,0
42579,80,2014,11,10,2,3,9,76.68,1023,13,NE,80,0,0
42580,78,2014,11,10,3,3,10,82.01,1023,13,NE,83,0,0
42581,78,2014,11,10,4,3,10,82.01,1023,13,NE,86,0,0
42582,73,2014,11,10,5,3,10,82.01,1023,13,NE,89,0,0
42583,80,2014,11,10,6,3,10,76.84,1024,14,NE,92,0,0
42584,67,2014,11,10,7,3,11,87.66,1024,13,NE,95,0,0
42585,57,2014,11,10,8,3,10,67.57,1024,16,NE,100,0,0
42586,46,2014,11,10,9,3,10,67.57,1024,16,NE,105,0,0
42587,49,2014,11,10,10,3,9,59.29,1024,17,NE,110,0,0
42588,56,2014,11,10,11,3,9,55.67,1023,18,NE,115,0,0
42589,58,2014,11,10,12,3,9,55.67,1023,18,NE,118,0,0
42590,54,2014,11,10,13,3,9,55.67,1022,18,NE,120,0,0
42591,62,2014,11,10,14,3,9,55.67,1021,18,NE,124,0,0
42592,66,2014,11,10,15,3,8,52.02,1021,18,NE,128,0,0
42593,67,2014,11,10,16,3,8,55.41,1021,17,NE,132,0,0
42594,69,2014,11,10,17,3,9,59.29,1021,17,NE,136,0,0
42595,70,2014,11,10,18,3,8,59.04,1021,16,NE,140,0,0
42596,74,2014,11,10,19,3,8,59.04,1022,16,NE,144,0,0
42597,67,2014,11,10,20,3,8,62.95,1022,15,NE,149,0,0
42598,60,2014,11,10,21,3,8,62.95,1022,15,NE,153,0,0
42599,45,2014,11,10,22,3,8,62.95,1022,15,NE,155,0,0
42600,43,2014,11,10,23,3,8,62.95,1022,15,NE,157,0,0
42601,42,2014,11,11,0,3,8,62.95,1022,15,NE,159,0,0
42602,38,2014,11,11,1,3,9,71.85,1021,14,NE,161,0,0
42603,36,2014,11,11,2,3,9,71.85,1021,14,NE,163,0,0
42604,42,2014,11,11,3,3,9,71.85,1021,14,NW,2,0,0
42605,40,2014,11,11,4,3,9,76.68,1020,13,NE,2,0,0
42606,43,2014,11,11,5,3,9,76.68,1021,13,NW,1,0,0
42607,44,2014,11,11,6,3,8,76.52,1021,12,NW,3,0,0
42608,44,2014,11,11,7,3,9,81.88,1021,12,cv,0,0,0
42609,49,2014,11,11,8,3,10,72.04,1021,15,NE,1,0,0
42610,41,2014,11,11,9,3,8,59.04,1021,16,cv,1,0,0
42611,47,2014,11,11,10,3,8,55.41,1021,17,cv,3,0,0
42612,60,2014,11,11,11,3,7,48.59,1020,18,NW,2,0,0
42613,54,2014,11,11,12,3,6,42.61,1018,19,NW,4,0,0
42614,57,2014,11,11,13,3,6,40.04,1017,20,cv,2,0,0
42615,52,2014,11,11,14,3,6,42.61,1017,19,NW,1,0,0
42616,52,2014,11,11,15,3,5,39.75,1018,19,NW,6,0,0
42617,55,2014,11,11,16,3,5,39.75,1017,19,NE,2,0,0
42618,60,2014,11,11,17,3,5,42.32,1017,18,NE,4,0,0
42619,63,2014,11,11,18,3,6,45.36,1018,18,NW,3,0,0
42620,75,2014,11,11,19,3,7,51.75,1018,17,NW,5,0,0
42621,74,2014,11,11,20,3,9,59.29,1019,17,NW,8,0,0
42622,91,2014,11,11,21,3,10,67.57,1019,16,NW,12,0,0
42623,128,2014,11,11,22,3,10,67.57,1020,16,NW,15,0,0
42624,137,2014,11,11,23,3,10,72.04,1020,15,NW,18,0,0
42625,163,2014,11,12,0,3,11,77.01,1020,15,NW,22,0,0
42626,169,2014,11,12,1,3,11,77.01,1020,15,NW,26,0,0
42627,176,2014,11,12,2,3,11,82.14,1020,14,NW,30,0,0
42628,179,2014,11,12,3,3,11,82.14,1020,14,NW,34,0,0
42629,184,2014,11,12,4,3,11,82.14,1020,14,NW,38,0,0
42630,176,2014,11,12,5,3,11,87.66,1020,13,NW,41,0,0
42631,176,2014,11,12,6,3,11,87.66,1021,13,NW,45,0,0
42632,190,2014,11,12,7,3,11,87.66,1021,13,NW,48,0,0
42633,206,2014,11,12,8,3,11,82.14,1022,14,NW,51,0,0
42634,209,2014,11,12,9,3,11,77.01,1023,15,NW,56,0,0
42635,204,2014,11,12,10,3,11,72.23,1022,16,NW,61,0,0
42636,189,2014,11,12,11,3,10,63.41,1022,17,NW,66,0,0
42637,147,2014,11,12,12,3,9,55.67,1022,18,NE,5,0,0
42638,126,2014,11,12,13,3,9,55.67,1021,18,NE,10,0,0
42639,96,2014,11,12,14,3,7,48.59,1021,18,NW,5,0,0
42640,81,2014,11,12,15,3,5,45.07,1021,17,NE,5,0,0
42641,69,2014,11,12,16,3,4,44.78,1022,16,NE,10,0,0
42642,69,2014,11,12,17,3,3,47.46,1023,14,NE,13,0,0
42643,62,2014,11,12,18,3,1,38.56,1023,15,NW,5,0,0
42644,30,2014,11,12,19,3,2,41.43,1024,15,NW,9,0,0
42645,21,2014,11,12,20,3,4,50.92,1025,14,NE,5,0,0
42646,28,2014,11,12,21,3,4,58.03,1025,12,NE,9,0,0
42647,32,2014,11,12,22,3,4,54.35,1025,13,NE,12,0,0
42648,24,2014,11,12,23,3,5,62.24,1025,12,NE,15,0,0
42649,26,2014,11,13,0,3,5,66.49,1026,11,NE,19,0,0
42650,23,2014,11,13,1,3,5,66.49,1026,11,NE,22,0,0
42651,32,2014,11,13,2,3,4,58.03,1026,12,NE,25,0,0
42652,34,2014,11,13,3,3,4,62,1026,11,NW,3,0,0
42653,38,2014,11,13,4,3,4,62,1026,11,NW,7,0,0
42654,43,2014,11,13,5,3,3,57.77,1027,11,NW,11,0,0
42655,46,2014,11,13,6,3,2,57.51,1027,10,NW,14,0,0
42656,44,2014,11,13,7,3,2,57.51,1028,10,NW,17,0,0
42657,38,2014,11,13,8,3,3,54.08,1028,12,NE,3,0,0
42658,33,2014,11,13,9,3,2,47.17,1028,13,NE,8,0,0
42659,28,2014,11,13,10,3,0,40.84,1028,13,NE,12,0,0
42660,25,2014,11,13,11,3,-1,35.57,1028,14,NW,5,0,0
42661,32,2014,11,13,12,3,-2,30.98,1027,15,NW,9,0,0
42662,25,2014,11,13,13,3,-3,28.77,1026,15,NE,4,0,0
42663,31,2014,11,13,14,3,-4,26.69,1026,15,NW,3,0,0
42664,38,2014,11,13,15,3,-5,26.4,1026,14,NW,7,0,0
42665,38,2014,11,13,16,3,-4,28.47,1026,14,NW,10,0,0
42666,43,2014,11,13,17,3,-4,32.45,1026,12,NW,13,0,0
42667,44,2014,11,13,18,3,-3,34.97,1027,12,NE,2,0,0
42668,40,2014,11,13,19,3,-2,40.23,1027,11,NE,4,0,0
42669,44,2014,11,13,20,3,-2,37.66,1027,12,NE,6,0,0
42670,32,2014,11,13,21,3,-2,37.66,1027,12,NE,8,0,0
42671,31,2014,11,13,22,3,1,50.08,1027,11,NE,9,0,0
42672,29,2014,11,13,23,3,2,57.51,1027,10,cv,1,0,0
42673,28,2014,11,14,0,3,2,57.51,1026,10,cv,2,0,0
42674,28,2014,11,14,1,3,2,57.51,1026,10,cv,2,0,0
42675,31,2014,11,14,2,3,4,75.84,1026,8,SW,1,0,0
42676,31,2014,11,14,3,3,4,75.84,1026,8,SW,2,0,0
42677,32,2014,11,14,4,3,5,81.34,1026,8,cv,0,0,0
42678,35,2014,11,14,5,3,4,81.2,1026,7,cv,0,0,0
42679,35,2014,11,14,6,3,3,75.67,1027,7,NE,1,0,0
42680,38,2014,11,14,7,3,4,75.84,1027,8,cv,0,0,0
42681,49,2014,11,14,8,3,4,58.03,1028,12,cv,0,0,0
42682,53,2014,11,14,9,3,1,38.56,1028,15,cv,1,0,0
42683,56,2014,11,14,10,3,-2,30.98,1028,15,NE,2,0,0
42684,52,2014,11,14,11,3,-3,25.32,1028,17,cv,1,0,0
42685,53,2014,11,14,12,3,-4,25.04,1027,16,SE,2,0,0
42686,61,2014,11,14,13,3,-5,21.79,1026,17,SW,2,0,0
42687,62,2014,11,14,14,3,-3,25.32,1026,17,NW,2,0,0
42688,61,2014,11,14,15,3,-4,23.5,1026,17,NE,2,0,0
42689,57,2014,11,14,16,3,-2,29.06,1026,16,NE,6,0,0
42690,52,2014,11,14,17,3,-3,28.77,1027,15,NE,9,0,0
42691,51,2014,11,14,18,3,0,38.26,1027,14,SE,4,0,0
42692,56,2014,11,14,19,3,1,43.9,1028,13,SE,8,0,0
42693,56,2014,11,14,20,3,2,47.17,1028,13,SE,11,0,0
42694,64,2014,11,14,21,3,2,47.17,1028,13,SE,14,0,0
42695,58,2014,11,14,22,3,2,50.36,1028,12,SE,16,0,0
42696,55,2014,11,14,23,3,2,50.36,1028,12,SE,18,0,0
42697,49,2014,11,15,0,3,2,50.36,1028,12,NE,2,0,0
42698,55,2014,11,15,1,3,3,54.08,1028,12,SE,2,0,0
42699,53,2014,11,15,2,3,3,54.08,1028,12,NE,2,0,0
42700,47,2014,11,15,3,3,3,66.05,1028,9,SW,1,0,0
42701,52,2014,11,15,4,3,3,66.05,1028,9,NE,1,0,0
42702,53,2014,11,15,5,3,4,70.88,1028,9,NE,3,0,0
42703,51,2014,11,15,6,3,5,76.01,1029,9,cv,0,0,0
42704,48,2014,11,15,7,3,5,81.34,1029,8,SW,1,0,0
42705,37,2014,11,15,8,3,7,66.93,1029,13,cv,1,0,0
42706,33,2014,11,15,9,3,6,51.48,1029,16,NE,4,0,0
42707,26,2014,11,15,10,3,5,45.07,1029,17,NE,9,0,0
42708,29,2014,11,15,11,3,6,48.31,1028,17,SE,5,0,0
42709,25,2014,11,15,12,3,6,45.36,1027,18,SE,10,0,0
42710,29,2014,11,15,13,3,6,48.31,1026,17,SE,15,0,0
42711,22,2014,11,15,14,3,6,48.31,1025,17,SE,19,0,0
42712,33,2014,11,15,15,3,7,51.75,1025,17,SE,23,0,0
42713,35,2014,11,15,16,3,7,55.15,1025,16,SE,27,0,0
42714,33,2014,11,15,17,3,7,55.15,1025,16,SE,31,0,0
42715,38,2014,11,15,18,3,8,59.04,1025,16,NE,4,0,0
42716,29,2014,11,15,19,3,8,59.04,1026,16,NE,8,0,0
42717,25,2014,11,15,20,3,8,59.04,1027,16,NE,11,0,0
42718,33,2014,11,15,21,3,8,59.04,1027,16,SE,3,0,0
42719,32,2014,11,15,22,3,10,72.04,1027,15,SE,8,0.4,0.4
42720,41,2014,11,15,23,3,11,82.14,1027,14,NE,3,0.5,0.9
42721,41,2014,11,16,0,3,11,87.66,1026,13,NE,5,0.5,1.4
42722,46,2014,11,16,1,3,12,93.65,1026,13,NE,8,1.4,2.8
42723,46,2014,11,16,2,3,12,93.65,1026,13,NE,10,1.4,4.2
42724,44,2014,11,16,3,3,12,93.65,1025,13,NE,11,0.8,5
42725,52,2014,11,16,4,3,12,93.65,1025,13,NE,13,0.1,5.1
42726,50,2014,11,16,5,3,12,93.65,1024,13,NE,15,0,0
42727,58,2014,11,16,6,3,12,93.65,1025,13,NE,17,0,0
42728,63,2014,11,16,7,3,12,93.65,1025,13,NE,18,0,0
42729,60,2014,11,16,8,3,12,93.65,1026,13,NE,20,0,0
42730,63,2014,11,16,9,3,12,87.75,1026,14,NE,22,0,0
42731,81,2014,11,16,10,3,12,87.75,1026,14,NW,4,0,0
42732,70,2014,11,16,11,3,12,87.75,1026,14,NE,2,0,0
42734,65,2014,11,16,13,3,11,77.01,1024,15,NE,5,0,0
42735,53,2014,11,16,14,3,11,72.23,1024,16,NE,9,0,0
42736,66,2014,11,16,15,3,11,72.23,1024,16,NE,14,0,0
42737,77,2014,11,16,16,3,11,77.01,1024,15,NE,19,0,0
42738,85,2014,11,16,17,3,11,82.14,1024,14,NE,23,0,0
42739,88,2014,11,16,18,3,11,82.14,1025,14,NE,26,0,0
42740,95,2014,11,16,19,3,11,82.14,1026,14,NE,29,0,0
42741,99,2014,11,16,20,3,11,82.14,1026,14,NE,32,0,0
42742,113,2014,11,16,21,3,11,82.14,1026,14,NE,34,0,0
42743,124,2014,11,16,22,3,11,82.14,1026,14,NE,36,0,0
42744,122,2014,11,16,23,3,11,87.66,1026,13,NW,3,0,0
42745,102,2014,11,17,0,3,11,87.66,1026,13,NW,6,0,0
42746,104,2014,11,17,1,3,10,87.57,1026,12,NW,9,0,0
42747,124,2014,11,17,2,3,10,87.57,1026,12,NW,12,0,0
42748,136,2014,11,17,3,3,9,87.47,1026,11,NW,16,0,0
42749,153,2014,11,17,4,3,8,87.38,1026,10,NW,20,0,0
42750,193,2014,11,17,5,3,6,76.18,1027,10,NE,5,0,0
42751,203,2014,11,17,6,3,6,76.18,1027,10,NE,9,0,0
42752,180,2014,11,17,7,3,5,71.07,1028,10,NE,12,0,0
42753,200,2014,11,17,8,3,4,62,1028,11,NE,17,0,0
42754,202,2014,11,17,9,3,6,66.71,1029,12,NE,22,0,0
42755,141,2014,11,17,10,3,6,58.54,1029,14,NE,27,0,0
42756,115,2014,11,17,11,3,5,51.2,1029,15,NE,33,0,0
42758,94,2014,11,17,13,3,4,47.74,1028,15,NE,7,0,0
42759,83,2014,11,17,14,3,3,44.49,1028,15,NE,14,0,0
42760,69,2014,11,17,15,3,3,47.46,1028,14,NE,21,0,0
42761,83,2014,11,17,16,3,3,47.46,1028,14,NE,27,0,0
42762,94,2014,11,17,17,3,3,54.08,1029,12,NE,33,0,0
42763,92,2014,11,17,18,3,3,57.77,1029,11,NE,38,0,0
42764,88,2014,11,17,19,3,3,57.77,1030,11,NE,42,0,0
42765,80,2014,11,17,20,3,3,61.76,1030,10,NE,46,0,0
42766,84,2014,11,17,21,3,3,61.76,1030,10,NE,49,0,0
42767,70,2014,11,17,22,3,3,61.76,1030,10,NW,3,0,0
42768,61,2014,11,17,23,3,4,66.27,1030,10,NE,3,0,0
42769,59,2014,11,18,0,3,4,66.27,1030,10,NW,4,0,0
42770,52,2014,11,18,1,3,4,70.88,1030,9,NW,8,0,0
42771,56,2014,11,18,2,3,4,70.88,1030,9,NW,11,0,0
42772,49,2014,11,18,3,3,4,70.88,1030,9,NW,14,0,0
42773,55,2014,11,18,4,3,4,75.84,1030,8,NW,17,0,0
42774,56,2014,11,18,5,3,3,70.67,1030,8,NW,20,0,0
42775,59,2014,11,18,6,3,3,75.67,1030,7,NW,23,0,0
42776,70,2014,11,18,7,3,4,75.84,1031,8,NW,26,0,0
42777,71,2014,11,18,8,3,4,66.27,1031,10,NW,30,0,0
42778,78,2014,11,18,9,3,5,58.29,1031,13,NE,5,0,0
42779,66,2014,11,18,10,3,4,50.92,1031,14,NE,8,0,0
42780,53,2014,11,18,11,3,4,47.74,1031,15,NE,13,0,0
42781,60,2014,11,18,12,3,3,41.73,1030,16,NE,17,0,0
42783,48,2014,11,18,14,3,4,47.74,1029,15,NE,26,0,0
42784,67,2014,11,18,15,3,3,44.49,1029,15,NE,30,0,0
42785,73,2014,11,18,16,3,3,44.49,1029,15,NE,34,0,0
42786,66,2014,11,18,17,3,4,50.92,1029,14,NE,38,0,0
42787,68,2014,11,18,18,3,4,54.35,1029,13,NE,42,0,0
42788,65,2014,11,18,19,3,5,58.29,1030,13,NE,46,0,0
42789,60,2014,11,18,20,3,5,62.24,1030,12,NE,50,0,0
42790,67,2014,11,18,21,3,5,66.49,1030,11,NE,53,0,0
42791,54,2014,11,18,22,3,5,66.49,1030,11,NE,56,0,0
42792,47,2014,11,18,23,3,5,66.49,1029,11,NE,58,0,0
42793,49,2014,11,19,0,3,5,76.01,1029,9,NE,60,0,0
42794,43,2014,11,19,1,3,5,76.01,1029,9,NE,62,0,0
42795,51,2014,11,19,2,3,5,71.07,1029,10,NE,63,0,0
42796,42,2014,11,19,3,3,6,76.18,1028,10,NE,64,0,0
42797,39,2014,11,19,4,3,6,71.27,1028,11,NE,66,0,0
42798,36,2014,11,19,5,3,6,76.18,1028,10,NE,69,0,0
42799,31,2014,11,19,6,3,5,71.07,1028,10,NE,71,0,0
42800,39,2014,11,19,7,3,6,81.48,1028,9,cv,0,0,0
42801,37,2014,11,19,8,3,7,66.93,1028,13,NE,2,0,0
42802,28,2014,11,19,9,3,6,54.88,1028,15,NE,5,0,0
42803,28,2014,11,19,10,3,5,48.03,1028,16,NE,11,0,0
42804,27,2014,11,19,11,3,5,45.07,1027,17,NE,15,0,0
42805,24,2014,11,19,12,3,6,48.31,1026,17,SE,4,0,0
42806,32,2014,11,19,13,3,4,42.02,1025,17,SE,7,0,0
42807,38,2014,11,19,14,3,5,45.07,1024,17,SE,11,0,0
42808,38,2014,11,19,15,3,6,51.48,1024,16,SE,15,0,0
42809,32,2014,11,19,16,3,6,51.48,1024,16,SE,20,0,0
42810,29,2014,11,19,17,3,6,54.88,1024,15,SE,24,0,0
42811,32,2014,11,19,18,3,6,58.54,1024,14,SE,28,0,0
42812,45,2014,11,19,19,3,7,58.79,1024,15,SE,32,0,0
42813,40,2014,11,19,20,3,7,58.79,1024,15,SE,36,0,0
42814,42,2014,11,19,21,3,7,62.71,1024,14,SE,39,0,0
42815,27,2014,11,19,22,3,7,62.71,1024,14,SE,42,0,0
42816,32,2014,11,19,23,3,7,62.71,1024,14,SE,44,0,0
42817,32,2014,11,20,0,3,7,66.93,1024,13,SE,46,0,0
42818,29,2014,11,20,1,3,7,71.47,1023,12,SE,47,0,0
42819,28,2014,11,20,2,3,7,76.35,1023,11,SE,48,0,0
42820,30,2014,11,20,3,3,8,76.52,1023,12,SE,50,0,0
42821,30,2014,11,20,4,3,8,76.52,1023,12,SE,52,0,0
42822,29,2014,11,20,5,3,7,76.35,1023,11,SE,53,0,0
42823,35,2014,11,20,6,3,7,81.61,1023,10,cv,0,0,0
42824,28,2014,11,20,7,3,9,81.88,1023,12,SE,2,0,0
42825,35,2014,11,20,8,3,10,72.04,1023,15,SE,5,0,0
42826,21,2014,11,20,9,3,10,67.57,1024,16,SE,9,0,0
42827,31,2014,11,20,10,3,10,59.54,1023,18,SE,14,0,0
42828,31,2014,11,20,11,3,10,59.54,1023,18,SE,19,0,0
42829,32,2014,11,20,12,3,9,49.15,1022,20,SW,3,0,0
42830,28,2014,11,20,13,3,9,49.15,1021,20,SW,7,0,0
42831,29,2014,11,20,14,3,9,52.3,1021,19,SE,4,0,0
42832,34,2014,11,20,15,3,9,52.3,1021,19,SE,7,0,0
42833,34,2014,11,20,16,3,9,55.67,1021,18,SE,11,0,0
42834,32,2014,11,20,17,3,9,59.29,1021,17,SE,15,0,0
42835,49,2014,11,20,18,3,9,59.29,1021,17,SE,19,0,0
42836,57,2014,11,20,19,3,10,67.57,1022,16,SE,23,0,0
42837,48,2014,11,20,20,3,10,72.04,1022,15,SE,27,0,0
42838,50,2014,11,20,21,3,10,72.04,1022,15,SE,31,0,0
42839,43,2014,11,20,22,3,11,77.01,1022,15,SE,34,0,0
42840,32,2014,11,20,23,3,11,77.01,1022,15,SE,38,0,0
42841,27,2014,11,21,0,3,11,82.14,1021,14,SE,41,0,0
42842,31,2014,11,21,1,3,11,87.66,1021,13,SE,44,0,0
42843,35,2014,11,21,2,3,11,87.66,1020,13,SE,47,0,0
42844,40,2014,11,21,3,3,11,82.14,1020,14,SE,50,0,0
42845,33,2014,11,21,4,3,11,87.66,1020,13,SE,51,0,0
42846,28,2014,11,21,5,3,11,93.6,1020,12,cv,0,0,0
42847,32,2014,11,21,6,3,9,93.5,1020,10,SE,1,0,0
42848,39,2014,11,21,7,3,12,93.65,1021,13,SE,3,0,0
42849,49,2014,11,21,8,3,13,82.4,1021,16,SE,6,0,0
42850,37,2014,11,21,9,3,13,77.32,1021,17,SE,11,0,0
42851,40,2014,11,21,10,3,12,63.87,1021,19,SE,16,0,0
42852,39,2014,11,21,11,3,11,56.19,1020,20,SW,4,0,0
42854,32,2014,11,21,13,3,11,49.7,1019,22,SW,5,0,0
42855,27,2014,11,21,14,3,12,53.1,1018,22,SW,10,0,0
42856,26,2014,11,21,15,3,12,56.44,1018,21,SW,13,0,0
42857,31,2014,11,21,16,3,11,52.83,1018,21,SW,16,0,0
42858,34,2014,11,21,17,3,12,60.03,1018,20,SE,4,0,0
42859,49,2014,11,21,18,3,13,68.2,1019,19,SE,5,0,0
42860,54,2014,11,21,19,3,14,77.48,1020,18,SE,7,0,0
42861,59,2014,11,21,20,3,14,77.48,1020,18,SE,9,0,0
42862,56,2014,11,21,21,3,15,82.65,1020,18,NE,1,0,0
42863,48,2014,11,21,22,3,15,88.02,1020,17,SE,3,0,0
42864,41,2014,11,21,23,3,15,88.02,1020,17,SE,6,0,0
42865,38,2014,11,22,0,3,15,93.8,1021,16,cv,0,0,0
42866,51,2014,11,22,1,3,15,93.8,1021,16,cv,0,0,0
42867,49,2014,11,22,2,3,14,93.75,1020,15,cv,0,0,0
42868,50,2014,11,22,3,3,15,100,1020,15,NW,1,0,0
42869,52,2014,11,22,4,3,14,93.75,1020,15,NE,1,0,0
42870,44,2014,11,22,5,3,14,93.75,1020,15,SE,1,0,0
42871,44,2014,11,22,6,3,15,93.8,1020,16,cv,0,0,0
42872,56,2014,11,22,7,3,14,93.75,1020,15,SE,1,0,0
42873,76,2014,11,22,8,3,16,93.84,1021,17,cv,1,0,0
42874,89,2014,11,22,9,3,16,93.84,1021,17,cv,2,0,0
42875,94,2014,11,22,10,3,17,100,1022,17,SE,1,0,0
42876,84,2014,11,22,11,3,17,88.2,1021,19,NW,2,0,0
42877,97,2014,11,22,12,3,16,73.14,1020,21,SW,1,0,0
42878,84,2014,11,22,13,3,16,68.81,1019,22,NW,2,0,0
42879,119,2014,11,22,14,3,16,64.76,1019,23,cv,2,0,0
42880,106,2014,11,22,15,3,16,73.14,1019,21,NE,4,0,0
42881,96,2014,11,22,16,3,16,77.79,1019,20,NE,8,0,0
42882,96,2014,11,22,17,3,16,77.79,1020,20,NE,12,0,0
42883,63,2014,11,22,18,3,16,82.77,1020,19,NE,14,0,0
42884,58,2014,11,22,19,3,16,82.77,1020,19,NE,17,0,0
42885,60,2014,11,22,20,3,16,88.11,1021,18,NE,19,0,0
42886,57,2014,11,22,21,3,16,88.11,1021,18,NE,22,0,0
42887,49,2014,11,22,22,3,16,88.11,1022,18,NE,25,0,0
42888,54,2014,11,22,23,3,16,93.84,1022,17,NE,27,0,0
42889,53,2014,11,23,0,3,16,93.84,1021,17,NE,29,0,0
42890,47,2014,11,23,1,3,16,93.84,1021,17,NE,31,0,0
42891,49,2014,11,23,2,3,16,93.84,1021,17,NE,32,0,0
42892,45,2014,11,23,3,3,15,93.8,1021,16,cv,1,0,0
42893,39,2014,11,23,4,3,16,93.84,1020,17,NE,2,0,0
42894,37,2014,11,23,5,3,16,93.84,1020,17,NE,5,0,0
42895,35,2014,11,23,6,3,16,93.84,1021,17,NE,8,0,0
42896,38,2014,11,23,7,3,16,93.84,1021,17,SE,2,0,0
42897,44,2014,11,23,8,3,17,93.89,1021,18,SE,5,0,0
42898,40,2014,11,23,9,3,17,88.2,1021,19,SE,8,0,0
42899,38,2014,11,23,10,3,17,88.2,1021,19,SE,11,0,0
42923,27,2014,11,24,10,3,17,77.94,1015,21,NW,2,0.4,0.4
42924,36,2014,11,24,11,3,17,82.89,1015,20,NW,4,1.4,1.8
42925,58,2014,11,24,12,3,18,93.94,1014,19,NW,6,2.5,4.3
42926,68,2014,11,24,13,3,18,93.94,1013,19,NW,11,0.7,5
42927,27,2014,11,24,14,3,16,88.11,1013,18,NW,17,0.6,5.6
42928,24,2014,11,24,15,3,16,93.84,1013,17,NW,22,1.2,6.8
42929,19,2014,11,24,16,3,15,93.8,1014,16,NW,28,0.1,6.9
42930,28,2014,11,24,17,3,14,87.93,1015,16,NE,7,0,0
42931,12,2014,11,24,18,3,13,87.84,1016,15,NE,16,0,0
42932,13,2014,11,24,19,3,13,87.84,1017,15,NE,24,0,0
42933,22,2014,11,24,20,3,12,87.75,1018,14,NE,33,0,0
42934,20,2014,11,24,21,3,12,87.75,1018,14,NE,41,0,0
42935,16,2014,11,24,22,3,12,87.75,1018,14,NE,47,0,0
42936,27,2014,11,24,23,3,12,87.75,1018,14,NE,53,0,0
42937,30,2014,11,25,0,3,12,87.75,1018,14,NE,58,0,0
42938,37,2014,11,25,1,3,11,82.14,1018,14,NE,63,0,0
42939,31,2014,11,25,2,3,11,82.14,1017,14,NE,67,0,0
42940,38,2014,11,25,3,3,11,82.14,1017,14,NE,71,0.6,0.6
42941,39,2014,11,25,4,3,11,87.66,1017,13,NE,75,1.5,2.1
42942,39,2014,11,25,5,3,11,87.66,1017,13,NE,79,1.3,3.4
42943,36,2014,11,25,6,3,11,87.66,1017,13,NE,81,0.1,3.5
42944,44,2014,11,25,7,3,11,87.66,1018,13,NE,86,0.1,3.6
42945,36,2014,11,25,8,3,10,82.01,1018,13,NE,91,0,0
42946,35,2014,11,25,9,3,10,76.84,1018,14,NE,95,0.8,0.8
42947,39,2014,11,25,10,3,10,82.01,1019,13,NE,100,1.5,2.3
42948,35,2014,11,25,11,3,10,82.01,1018,13,NE,104,0.4,2.7
42949,36,2014,11,25,12,3,10,82.01,1017,13,NE,108,0.6,3.3
42950,36,2014,11,25,13,3,11,87.66,1017,13,NE,112,0.4,3.7
42951,24,2014,11,25,14,3,10,82.01,1016,13,NE,117,0,0
42952,24,2014,11,25,15,3,9,76.68,1017,13,NE,122,0,0
42953,33,2014,11,25,16,3,9,76.68,1017,13,NE,127,0,0
42954,32,2014,11,25,17,3,9,81.88,1017,12,NE,132,0,0
42955,25,2014,11,25,18,3,9,81.88,1017,12,NE,136,0,0
42956,35,2014,11,25,19,3,9,81.88,1017,12,NE,140,0,0
42957,26,2014,11,25,20,3,9,81.88,1018,12,NE,143,0,0
42958,31,2014,11,25,21,3,9,81.88,1018,12,NE,145,0,0
42959,27,2014,11,25,22,3,9,81.88,1018,12,NW,3,0,0
42960,34,2014,11,25,23,3,9,81.88,1018,12,NW,6,0,0
42961,37,2014,11,26,0,3,9,81.88,1018,12,NW,9,0,0
42962,45,2014,11,26,1,3,9,81.88,1018,12,NW,13,0,0
42963,35,2014,11,26,2,3,8,76.52,1018,12,NW,16,0,0
42964,42,2014,11,26,3,3,8,76.52,1018,12,NW,19,0,0
42965,44,2014,11,26,4,3,8,76.52,1018,12,NW,22,0,0
42966,37,2014,11,26,5,3,8,81.75,1018,11,NW,25,0,0
42967,36,2014,11,26,6,3,7,81.61,1019,10,NW,28,0,0
